text,label
കാർത്തിക് നരേന്റെ സംവിധാനം പ്രചോദിപ്പിക്കാത്തതായി അനുഭവപ്പെടുകയും കഥയ്ക്ക് ആഴം കൂട്ടുന്നതിൽ പരാജയപ്പെടുകയും ചെയ്യുന്നു,0
"നല്ല ഒരു സിനിമയാണ് സംവിധാന മികവും, കാസ്റ്റിംഗ്, അഭിനയം, എഡിറ്റിംഗ് മുതലായ മേഖലകളിൽ നല്ല നിലവാരം പുലർത്തി. ഈ സിനിമയുടെ കഥയും തിരകഥയും പ്രതേക പരാമർശം അർ ഹികുന്നവതന്നെയാണ്.",1
"വേറിട്ടൊരു ത്രില്ലർ പ്രമേയം,അത്യാവശ്യം ഇന്റെൻസ് ആയ കഥാഗതി,ആദ്യാവസാനം നിലനിൽക്കുന്ന മർമ്മം ...നിഴൽ എന്ന ചിത്രം കാണാൻ പ്രേരിപ്പിക്കുന്ന ഘടകങ്ങൾ ഇവയൊക്കെയാണെങ്കിലും ഒരു അപൂർണ്ണത എവിടെയൊക്കെയോ സംഭവിക്കുന്ന ഫീലാണ് ചിത്രം അവശേഷിപ്പിക്കുന്നത്.ഒരു ഇൻവെസ്റ്റിഗേഷൻ മൂഡ് സെറ്റ് ചെയ്ത് അതിൽ സൈക്കോളജിക്കൽ ആയ പ്ലോട്ട് കൊണ്ട് വരുമ്പോൾ കുറേക്കൂടി ഉദ്വേഗവും,ത്രില്ലർ എലമെൻ്റ്സും പ്രേക്ഷകർ പ്രതീക്ഷിക്കും.അത് അത്ര മികവിൽ എക്സിക്യൂട്ട് ചെയ്തതായി തോന്നിയില്ല.എങ്കിലും പതിവ് രീതികളിൽ നിന്ന് മാറി അൽപ്പം വേറിട്ടൊരു ത്രില്ലെർ എക്സ്പീരിയൻസ് നൽകാൻ ചിത്രത്തിന് കഴിയുന്നുണ്ട്.സാങ്കേതിക വശങ്ങളിലെ മികവും,പശ്ചാത്തല സംഗീതത്തിൻ്റെ മേന്മയും ചിത്രത്തിൻ്റെ പ്ലസ് പോയ്ന്റ്സ് തന്നെയാണ്.",1
"കഥ എവിടേക്കാണ് പോകുന്നതെന്ന് വ്യക്തമായ ബോധമില്ലാതെ, ദിശ ലക്ഷ്യമില്ലാത്തതും വളയുന്നതുമായതായി തോന്നി. ഗാനങ്ങളും മോശമായി",0
കള്ളപ്പണം വെളുപ്പിക്കാൻ ഇറക്കിയ സിനിമ ആണെന്ന് തോന്നുന്നു. കൂടുതൽ ഒന്നും പറയാനില്ല. അഭിനയിക്കുന്നവർ തിരക്കഥ വായിച്ചു നോക്കാറില്ല എന്ന് മനസിലായി,0
"സംവിധായകന്റെ കഴിവില്ലായ്മ ഓരോ ഫ്രെയിമിലും പ്രകടമായിരുന്നു, മുങ്ങുന്ന കപ്പലിനെ രക്ഷിക്കാൻ അഭിനേതാക്കൾ ഒന്നും ചെയ്തില്ല. അഭിലഷണീയരായ സിനിമാ പ്രവർത്തകർക്ക് ഒരു മുന്നറിയിപ്പ് നൽകേണ്ട ഒരു സിനിമയാണിത്.",0
മികച്ച കഥ സംവിധാനം അഭിനയം ഓരോ കുടുംബത്തിലും കാണുന്ന ചില അ നുഭവങ്ങൾ സത്യങ്ങൾ തുറന്ന് പറഞ്ഞു കഥാകൃത്ത്. പ്രത്യേകിച്ച് ഭാരത സ്ത്രീകളുടെ ദുഃഖ ത്തിന്റെ കഥ. അവരുടെ നിസ്സഹായതാവസ്ഥ അവയ്ക്കുള്ള മറുപടിയാണ് സിനിമയുടെ അവസാനം നൽകുന്നത്,1
ഒരു വലിയ കൊലപാതക കേസ് അന്വേഷിക്കുന്ന മമ്മൂട്ടി അവതരിപ്പിക്കുന്ന ഒരു പോലീസ് ഓഫീസറെയാണ് ചിത്രം പിന്തുടരുന്നത്.സിനിമയുടെ കഥയും തിരക്കഥയും വളരെ മോശമായി തോന്നി.ഛായാഗ്രഹണം മോശമായിരുന്നു,0
"വളരെ മോശമായ ചലച്ചിത്രമായി തോന്നി ഗാനം കൊള്ളില്ല ,തിരക്കഥ കൊള്ളില്ല ,കഥാപാത്രങ്ങളുടെ ഇടപെടലുകളും ആകർഷിച്ചില്ല",0
"ജബ് വി മെറ്റിന്റെ ഛായാഗ്രഹണവും അഭിനേതാക്കളും ശ്രദ്ധേയമാണെങ്കിലും, കഥ, സംവിധാനം, തിരക്കഥ എന്നിവ പ്രതീക്ഷകൾക്ക് അതീതമാണ്.തിരക്കഥ ദുർബലമാണ്.തിരക്കഥ നന്നാക്കാമായിരുന്നു.",0
വെറുതെ ഒരു പടം. മോശം കഥ. ഛായാഗ്രഹണം പറ്റെ അബദ്ധം. അംഗണവാടി കവിത പോലത്തെ പാട്ടുകൾ.,0
വളരെ മികച്ച ഒരു സിനിമ. ഈ സിനിമയുടെ തിരക്കഥ യാണ് ഇതിൻ്റെ വിജയം.മോഹൻലാൽ ൻ്റ അഭിനയവം മികച്ച് നിന്നു. പാട്ടുകൾ എല്ലാം തന്നെ വളരെ മോശമായാണ് തോന്നിയത്. കേൾക്കാൻ ഇമ്പമില്ലാത്ത സംഗീതമായിരുന്നു.,1
"നമുക്ക് പാർക്കൻ മുന്തിരി തോപ്പുകൾ 1986 കേരളത്തിലെ ഗ്രാമീണ ഭൂപ്രകൃതികളുടെ വിസ്മയിപ്പിക്കുന്ന ഷോട്ടുകളുള്ള ചിത്രത്തിന്റെ ഛായാഗ്രഹണം അതിശയിപ്പിക്കുന്നതായിരുന്നു. പ്രധാന അഭിനേതാക്കളായ മോഹൻലാലും ശാരിയും ഉജ്ജ്വലമായ പ്രകടനങ്ങൾ നടത്തി, സഹതാരങ്ങളും തങ്ങളുടെ റോളുകളോട് നീതി പുലർത്തി. സിനിമ ജീവിതത്തെ പിന്തുടരുന്നു. വ്യത്യസ്ത ജാതിയിൽപ്പെട്ട ഒരു സ്ത്രീയെ പ്രണയിക്കുന്ന ഒരു യുവാവിന്റെ. പ്രണയം, ജാതീയത, സാമൂഹിക മാനദണ്ഡങ്ങൾ എന്നിവയുടെ പ്രമേയങ്ങളാണ് കഥ കൈകാര്യം ചെയ്യുന്നത്. പത്മരാജന്റെ സംവിധാനം മികച്ചതായിരുന്നു, കൂടാതെ കഥാപാത്രങ്ങളുടെ വികാരങ്ങൾ മനോഹരമായി പുറത്തുകൊണ്ടുവരാൻ അദ്ദേഹത്തിന് കഴിഞ്ഞു. തിരക്കഥ നന്നായി എഴുതിയിരുന്നു, ഒപ്പം സംഭാഷണങ്ങൾ ഹൃദ്യവും ചിന്തോദ്ദീപകവുമായിരുന്നു. .",1
"പ്രണയം, നഷ്ടം, പുനർജന്മം എന്നീ വിഷയങ്ങൾ പ്രേക്ഷകരിൽ പ്രതിധ്വനിക്കുന്ന തരത്തിൽ മനോഹരമായി എഴുതിയിരിക്കുന്നു.",1
തിരക്കഥ വളരെ താഴ്ന്നതും സ്വാധീനം ചെലുത്തുന്നതിൽ പരാജയപ്പെടുന്നതുമാണ്.പശ്ചാത്തല സംഗീതവും സംഗീത സംവിധാനവും ഗാനങ്ങളും വളരെ മോശമായിരുന്നു,0
"കൊങ്ങിണി ബ്രാഹ്മണർ സമുദായത്തിന്റെ വ്യത്യസ്തമായ ഭാഷ കൊണ്ട് പ്രേക്ഷകർ ശ്രദ്ധിച്ച ചിത്രമാണ് കമ്മത്ത് കമ്മത്ത്. മമ്മൂട്ടി, ദിലീപ് തുടങ്ങിയ നടൻമാരുടെ ഭാഷാ ചാരുത കൊണ്ട് വ്യത്യസ്തമാർന്നു എങ്കിലും കഥയും തിരക്കഥയും ചില ഘട്ടങ്ങളിൽ ഊഹിക്കാവുന്നതേ ഉണ്ടായിരുന്നുള്ളൂ. താരനിർണ്ണയവും സംഗീതവും മികച്ചതാണ്. ചില മസാല ചേരുവകൾ ഒഴിച്ചാൽ മടുപ്പില്ലാതെ കണ്ടിരിക്കാവുന്ന ഒരു ചിത്രം.",1
താരനിര കൊണ്ട് സമ്പന്നമാണെങ്കിലും കഥയിലെയും സംവിധാനത്തിലെയും അച്ചടക്കമില്ലയ്മ മൂലം പ്രേക്ഷക പ്രീതി ലഭിക്കാതെ പോയ സിനിമ. പക്ഷേ സംഗീതം മികച്ചതായിട്ടുണ്ട്. ശരാശരിയിൽ നിൽക്കുന്ന ഛായാഗ്രഹണവും എഡിറ്റിംഗും.,0
